episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,start_boundary_kind,end_boundary_kind,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
B023657,3.1599999999999966,12.574544128784618,12.433110779320648,-10.269150000000003,-7.009051428571432,0.9887524074021727,1.0113755400377522,4.386547479168067,3.9823573177851905,4.2249822031995565,3.5421887044039364,0.8021791440748318,-29.3554131967549,29.375007118191455,0,Away,20,1,Away_20_1_4,5543,5622,221.72,224.88,52.317,43.93023428571429,42.04785,36.92118285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023658,2.3600000000000136,6.397753390971849,6.264895237755458,-6.187049999999999,-0.9845428571428627,0.9792336238836787,1.0212067637485334,3.557274188805511,2.7247670579783247,3.5421887044039364,1.281964735437963,0.2654590214703176,44.36404713158745,88.02854274884474,0,Away,20,1,Away_20_1_4,5622,5681,224.88,227.24,42.04785,36.92118285714286,35.8608,35.93664,valley,direction,False,False,False,False,False,False,False,True,False,False
B023659,3.519999999999982,16.231999311472542,15.966730807885485,11.65605,-10.912057142857137,0.9836576814416466,1.0166138270118545,6.659222927640903,4.5739544665421725,1.281964735437963,6.616483661343952,0.7310182721370019,76.77532727821045,89.51464724265088,0,Away,20,1,Away_20_1_4,5681,5769,227.24,230.76,35.8608,35.93664,47.51685,25.02458285714286,direction,valley,True,False,False,False,False,False,False,False,False,False
B023660,3.480000000000018,22.80882756682582,22.30755361710583,22.04505000000001,-3.412142857142861,0.9780228094472921,1.0224710409004958,7.2907759269755,6.554967873090754,6.616483661343952,7.2905873416989655,2.050558025539734,38.27544223280091,39.93925455238722,0,Away,20,1,Away_20_1_4,5769,5856,230.76,234.24,47.51685,25.02458285714286,69.56190000000001,21.61244,valley,valley,True,False,False,False,False,False,False,False,False,False
B023661,5.9599999999999795,26.085345796978856,25.23115968117398,23.49284999999999,9.203120000000002,0.9672541770213449,1.033854413613902,7.459414543149862,4.396161548441148,7.2905873416989655,1.0547455497632579,1.8960450259665225,103.94560614100617,117.73931833158255,0,Away,20,1,Away_20_1_4,5856,6005,234.24,240.2,69.56190000000001,21.61244,93.05475,30.81556,valley,valley,True,False,False,False,False,False,False,False,False,False
B023662,1.5200000000000102,1.8692415560666042,1.8100059476483792,-1.3389000000000237,1.2179771428571406,0.9683103512085014,1.0327267479397988,1.352618888828968,1.225276524395592,1.0547455497632579,1.1992917558136866,0.19637501974847577,51.976250151602414,51.976250151602414,0,Away,20,1,Away_20_1_4,6005,6043,240.2,241.72,93.05475,30.81556,91.71584999999997,32.03353714285714,valley,valley,False,False,False,False,False,False,False,False,False,False
B023663,1.5200000000000102,1.8527171865260126,1.8462415043392262,-1.8238499999999647,0.28666857142857083,0.9965047648751352,1.0035074946433424,1.2753565907912832,1.2183902927939412,1.1992917558136866,1.1738274131729927,0.06697767344131536,13.478250343853535,16.62442317864994,0,Away,20,1,Away_20_1_4,6043,6081,241.72,243.24,91.71584999999997,32.03353714285714,89.89200000000001,32.32020571428571,valley,valley,False,False,False,False,False,False,False,False,False,False
B023664,4.639999999999986,5.523496970433749,5.503160582555254,-5.328150000000008,1.376805714285716,0.9963182042124126,1.0036954015012682,1.4154510174875587,1.1902671083249328,1.1738274131729927,0.9803732948187663,0.09699826921395147,-7.299760642842717,75.63093692875356,0,Away,20,1,Away_20_1_4,6081,6197,243.24,247.88,89.89200000000001,32.32020571428571,84.56385,33.69701142857143,valley,valley,False,False,False,False,False,False,False,True,False,False
B023665,1.5999999999999943,1.7720125358076393,1.7696283651642477,-1.6837500000000034,0.5445828571428564,0.9986545407579157,1.0013472719415697,1.1894885203522623,1.1044069924392663,0.9803732948187663,1.12413746753618,0.031426994637769504,-6.537791160485007,26.308114111588353,0,Away,20,1,Away_20_1_4,6197,6237,247.88,249.48,84.56385,33.69701142857143,82.8801,34.241594285714285,valley,valley,False,False,False,False,False,False,False,False,False,False
B023666,3.280000000000001,3.6933389346117993,3.6664197620959422,-3.5659499999999866,0.8524285714285753,0.9927114264375829,1.0073420869029106,1.2542150489573514,1.1259953112389287,1.12413746753618,0.934707443589612,0.15155268348122244,28.799881710882115,58.145164275335745,0,Away,20,1,Away_20_1_4,6237,6319,249.48,252.76,82.8801,34.241594285714285,79.31415000000001,35.09402285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023667,3.519999999999982,1.8343083894014485,1.7131033127738606,-1.5483000000000118,-0.7331371428571458,0.9339232828416937,1.0707517612766344,0.9481901234485124,0.5257574963890532,0.934707443589612,0.17333870347543512,0.2549604394386226,19.0129592079104,33.70603452684159,0,Away,20,1,Away_20_1_4,6319,6407,252.76,256.28,79.31415000000001,35.09402285714286,77.76585,34.360885714285715,valley,valley,False,False,False,False,False,False,False,False,False,False
B023668,1.920000000000016,1.5954389295528517,1.5832452964021766,0.5283000000000158,-1.4925028571428598,0.9923571921652353,1.0077016702202648,1.3101665968426297,0.8175369784142211,0.17333870347543512,1.2546231490678912,0.07302339079278714,16.461358988044065,17.049920606501445,0,Away,20,1,Away_20_1_4,6407,6455,256.28,258.2,77.76585,34.360885714285715,78.29415000000002,32.868382857142855,valley,valley,False,False,False,False,False,False,False,False,False,False
B023669,3.8799999999999955,4.653611158983816,4.531698898476249,3.070649999999972,-3.332777142857143,0.9738026542522328,1.0269021096146875,1.3947602840626296,1.1999479808537068,1.2546231490678912,0.9341783256603747,0.46131073034758113,40.73017938092864,47.42174486755612,0,Away,20,1,Away_20_1_4,6455,6552,258.2,262.08,78.29415000000002,32.868382857142855,81.36479999999999,29.535605714285712,valley,valley,False,False,False,False,False,False,False,True,False,False
B023670,1.1200000000000045,0.8154995139975459,0.7832941428951887,0.7827000000000197,-0.0305028571428565,0.9605084116549772,1.0411152967176809,0.9422529341084304,0.735229868124096,0.9341783256603747,0.5541208149418624,0.09390476957752728,52.559515651029294,56.78375977971318,0,Away,20,1,Away_20_1_4,6552,6580,262.08,263.2,81.36479999999999,29.535605714285712,82.14750000000001,29.505102857142855,valley,valley,False,True,True,False,False,False,False,False,True,False
B023671,1.0,0.7812562096545527,0.7549822251131081,0.18030000000000257,0.7331371428571458,0.9663695670936656,1.034800798836699,0.9614016559854821,0.7725202329348372,0.5541208149418624,0.8287826277944232,0.08278285225937472,58.425297415007485,58.425297415007485,0,Away,20,1,Away_20_1_4,6580,6605,263.2,264.2,82.14750000000001,29.505102857142855,82.32780000000001,30.23824,valley,valley,False,True,True,False,False,False,False,False,True,False
B023672,1.5200000000000387,0.9492873624413417,0.9319732787795963,-0.2682000000000073,0.8925485714285735,0.9817609668612699,1.0185778756279555,0.8661833130979154,0.6297683766366041,0.8287826277944232,0.1823856085440934,0.058500709759737764,13.353516300796386,18.0353476580084,0,Away,20,1,Away_20_1_4,6605,6643,264.2,265.72,82.32780000000001,30.23824,82.0596,31.130788571428575,valley,valley,False,False,True,False,False,False,False,False,True,False
B023673,5.399999999999977,13.587818792399181,13.393608051936567,-10.864350000000002,-7.832920000000001,0.985706996580551,1.0145002556226463,4.096742763512456,2.4991018780773775,0.1823856085440934,3.5745215580001846,0.3482716533074463,-7.366267163202451,43.623381203833375,0,Away,20,1,Away_20_1_4,6643,6778,265.72,271.12,82.0596,31.130788571428575,71.19525,23.297868571428573,valley,valley,False,False,False,False,False,False,False,True,False,False
B023674,2.8799999999999955,10.19095396327727,10.0682590183367,-9.935699999999997,-1.6284057142857158,0.9879604063189082,1.0121863119251415,4.076714242065756,3.539018775889485,3.5745215580001846,2.6950505677059815,0.5289367853413263,-39.78453971260247,44.2285470505525,0,Away,20,1,Away_20_1_4,6778,6850,271.12,274.0,71.19525,23.297868571428573,61.259550000000004,21.669462857142857,valley,valley,False,False,False,False,False,False,False,True,False,False
B023675,3.4399999999999977,14.419263449451572,14.265152480693533,-9.763200000000005,10.400697142857144,0.9893121469554743,1.0108033173123534,4.809181353096164,4.174444101195351,2.6950505677059815,3.9527750922397207,0.7367948542893967,-41.3398064831865,42.15894543794098,0,Away,20,1,Away_20_1_4,6850,6936,274.0,277.44,61.259550000000004,21.669462857142857,51.49635,32.07016,valley,valley,False,False,False,False,False,False,False,True,False,False
B023676,1.9599999999999795,7.246624282479823,7.224253243510742,-3.8426999999999936,6.117474285714287,0.9969129020496941,1.003096657635746,4.015840342081685,3.70236764308474,3.9527750922397207,3.34964389841577,0.23722001152903388,11.162183826241364,20.010710790833407,0,Away,20,1,Away_20_1_4,6936,6985,277.44,279.4,51.49635,32.07016,47.653650000000006,38.18763428571429,valley,valley,False,False,False,False,False,False,False,True,False,False
B023677,3.8000000000000114,9.160892755180315,8.357341533252702,-8.096850000000003,2.070308571428562,0.9122846164230861,1.0961491424911132,3.3647416708371853,2.4205412789366894,3.34964389841577,1.5277663772058065,1.6642757871303633,81.25199694826155,81.39463087348953,0,Away,20,1,Away_20_1_4,6985,7080,279.4,283.2,47.653650000000006,38.18763428571429,39.5568,40.25794285714285,valley,valley,False,False,False,False,False,False,False,True,False,False
B023678,3.3600000000000136,9.718065370515724,9.50314314016157,-0.7968000000000046,-9.469679999999993,0.9778842576006721,1.0226159100398966,3.665642787548132,2.8762282428246855,1.5277663772058065,3.3198656145947307,0.6968718268152758,53.02026428839287,57.98866243193357,0,Away,20,1,Away_20_1_4,7080,7164,283.2,286.56,39.5568,40.25794285714285,38.76,30.788262857142858,valley,valley,False,False,False,False,False,False,False,True,False,False
B023679,1.5600000000000023,5.521425505435961,5.521116980260095,-0.1702500000000029,-5.51849142857143,0.9999441221880901,1.0000558809344142,3.6816259899443695,3.533887581262337,3.3198656145947307,3.5209196330628427,0.017853446024134686,-1.892075310844752,4.573889982071692,0,Away,20,1,Away_20_1_4,7164,7203,286.56,288.12,38.76,30.788262857142858,38.589749999999995,25.269771428571428,valley,valley,False,False,False,False,False,False,False,True,False,False
B023680,3.240000000000009,7.081298454189917,6.813944268512915,-2.389799999999994,-6.381120000000003,0.9622450335335306,1.0392363328993517,3.5365229926493202,2.2018704998513514,3.5209196330628427,1.0420233022821639,0.8137940313988197,-56.212084174952544,56.650233794729374,0,Away,20,1,Away_20_1_4,7203,7284,288.12,291.36,38.589749999999995,25.269771428571428,36.19995,18.888651428571425,valley,valley,False,False,False,False,False,False,False,True,False,False
B023681,1.6399999999999864,0.9777472507870554,0.9586429552875514,-0.818400000000004,-0.4992171428571375,0.9804609059405428,1.019928478474839,1.0445672432961197,0.6068024898085455,1.0420233022821639,0.14319333655094235,0.041536940237470184,-6.343094181287833,13.55119481501267,0,Away,20,1,Away_20_1_4,7284,7325,291.36,293.0,36.19995,18.888651428571425,35.38155,18.389434285714287,valley,valley,False,False,True,False,False,False,False,False,True,False
B023682,2.3999999999999773,3.4225563896067297,3.410964807338241,2.7382500000000007,2.03388,0.9966131800476133,1.0033983294824829,2.0971517175776557,1.4050344766675467,0.14319333655094235,2.0013341624660654,0.04164631584843287,3.6683449098634453,20.177963169115657,0,Away,20,1,Away_20_1_4,7325,7385,293.0,295.4,35.38155,18.389434285714287,38.1198,20.423314285714287,valley,valley,False,False,False,False,False,False,False,True,False,False
B023683,1.400000000000034,2.049087853856817,2.0084872059338608,1.4583000000000013,1.3810800000000008,0.9801859896604544,1.0202145414733068,2.022881787391604,1.478570291913474,2.0013341624660654,0.9320760348239836,0.1380446373673048,49.53159670770677,52.188040585815074,0,Away,20,1,Away_20_1_4,7385,7420,295.4,296.8,38.1198,20.423314285714287,39.5781,21.804394285714288,valley,direction,False,True,False,False,False,False,False,False,True,False
B023684,4.479999999999961,7.817915960953049,7.584555353039245,-4.975349999999999,5.724628571428568,0.9701505351196745,1.0307678693148825,2.6558480142391736,1.7378758854747849,0.9320760348239836,0.33775974320929775,0.48828774746474024,-2.8475633538323786,111.65517489703514,0,Away,20,1,Away_20_1_4,7420,7532,296.8,301.28,39.5781,21.804394285714288,34.60275,27.529022857142856,direction,valley,False,False,False,False,False,False,False,True,False,False
B023685,1.080000000000041,0.791725021789763,0.7765563548416179,0.6090000000000018,-0.48182857142857216,0.9808409908356123,1.019533246819207,0.9726403478020925,0.7189601888554568,0.33775974320929775,0.9707766089523111,0.05741345438636863,-25.0044078114648,25.0044078114648,0,Away,20,1,Away_20_1_4,7532,7559,301.28,302.36,34.60275,27.529022857142856,35.21175,27.047194285714284,valley,valley,False,True,True,False,False,False,False,False,True,False
B023686,1.919999999999959,1.405668231662931,1.3972239594346947,0.5794500000000014,-1.271405714285713,0.9939926989612289,1.006043606804204,1.1390976109822655,0.7369894367454283,0.9707766089523111,0.07272474840540136,0.045449333505539286,-10.145060572015113,26.425352378702108,0,Away,20,1,Away_20_1_4,7559,7607,302.36,304.28,35.21175,27.047194285714284,35.7912,25.77578857142857,valley,valley,False,False,False,False,False,False,False,False,False,False
B023687,3.32000000000005,2.246002566099279,2.167637999945596,2.095799999999997,-0.5534228571428521,0.965109315841174,1.0361520540586802,1.2354561993072064,0.6693189154867516,0.07272474840540136,0.2505921965654389,0.1258599397163306,-20.823502147054587,43.256078152684616,0,Away,20,1,Away_20_1_4,7607,7690,304.28,307.6,35.7912,25.77578857142857,37.887,25.22236571428572,valley,valley,False,False,False,False,False,False,False,False,False,False
B023688,1.759999999999991,1.982178894186345,1.9728482129771046,-1.5805500000000023,-1.1806742857142893,0.9952927148822909,1.0047295484507448,1.7196340857948451,1.1067792122494133,0.2505921965654389,1.7061527627962647,0.0472662458054582,-1.2349450524586296,27.52145979013277,0,Away,20,1,Away_20_1_4,7690,7734,307.6,309.36,37.887,25.22236571428572,36.30645,24.04169142857143,valley,valley,False,False,False,False,False,False,False,False,False,False
B023689,3.4399999999999977,7.111813385367901,5.931511215630035,-3.5596499999999978,4.74465142857143,0.8340363975007751,1.1989884410279237,2.4861813487702964,2.063235487321768,1.7061527627962647,1.9032023660582933,1.5016709224768887,-129.3570380829364,129.3570380829364,0,Away,20,1,Away_20_1_4,7734,7820,309.36,312.8,36.30645,24.04169142857143,32.7468,28.78634285714286,valley,valley,False,False,False,False,False,False,False,True,False,False
B023690,2.6399999999999864,5.770373030097567,5.629302425709597,3.754649999999998,4.194239999999997,0.9755526022924059,1.0250600507344723,2.34919685472275,2.181530270425345,1.9032023660582933,2.1065487358535613,0.5419749911377572,-45.70285481410986,45.70285481410986,0,Away,20,1,Away_20_1_4,7820,7886,312.8,315.44,32.7468,28.78634285714286,36.50145,32.980582857142856,valley,valley,False,False,False,False,False,False,False,True,False,False
B023691,6.680000000000007,15.687482370596381,15.67931339869193,12.812400000000004,9.037880000000008,0.9994792681380307,1.0005210031649174,2.532486835645115,2.3469857619093024,2.1065487358535613,2.1551194889090484,0.17802989738450445,6.998675710419514,33.245084306220754,0,Away,20,1,Away_20_1_4,7886,8053,315.44,322.12,36.50145,32.980582857142856,49.31385,42.018462857142865,valley,valley,False,False,False,False,False,False,False,True,False,False
B023692,4.0,7.193728829069126,7.15543280733725,4.9628999999999905,5.154594285714282,0.9946764713208084,1.0053520203128186,2.190574288983496,1.8019637645112603,2.1551194889090484,1.57690500317171,0.32349952866552256,6.0292885678983525,36.2112789131176,0,Away,20,1,Away_20_1_4,8053,8153,322.12,326.12,49.31385,42.018462857142865,54.27674999999999,47.17305714285715,valley,valley,False,False,False,False,False,False,False,True,False,False
